x,y,z,sitting,standing,walking,grazing
0.496,0.918,0.363,0,1,0,1
-0.352,1.797,0.473,0,1,0,1
0.098,1.117,0.652,0,1,0,1
0.609,0.578,0.504,0,1,1,1
0.66,0.859,0.484,0,1,1,1
-0.367,0.777,0.598,0,1,1,1
-0.211,0.754,0.547,0,1,1,1
-0.234,0.699,0.621,0,1,1,1
-0.41,0.77,0.895,0,1,1,1
-0.176,0.871,0.68,0,1,1,1
-0.164,0.836,0.578,0,1,1,1
-0.105,0.766,0.625,0,1,1,1
0.012,0.824,0.488,0,1,1,1
0.957,1.301,0.457,0,1,0,1
0.457,0.816,0.234,0,1,0,1
0.949,0.809,-0.184,0,1,0,1
0.566,0.664,0.223,0,1,0,1
1.086,0.137,0.199,0,1,0,1
0.797,0.492,0.484,0,1,0,1
1.352,0.461,0.313,0,1,0,1
0.859,0.176,-0.098,0,1,0,1
0.781,0.508,0.352,0,1,0,1
0.992,0.188,0.008,0,1,0,1
0.902,0.449,0.172,0,1,1,1
0.871,0.551,0.223,0,1,1,1
0.301,0.48,0.223,0,1,1,1
0.777,0.242,0.414,0,1,1,1
0.531,0.32,0.398,0,1,1,1
1.957,0.258,1.0,0,1,1,1
1.078,0.727,0.254,0,1,1,1
0.797,0.563,0.215,0,1,1,1
0.086,0.805,0.563,0,1,1,1
0.992,0.25,0.652,0,1,1,1
0.102,0.707,0.297,0,1,0,1
0.629,0.828,0.625,0,1,0,1
0.684,0.418,0.59,0,1,0,1
0.27,0.773,0.504,0,1,0,1
0.656,0.844,0.363,0,1,0,1
0.902,0.676,0.438,0,1,0,1
0.574,0.457,0.477,0,1,0,1
0.617,0.727,0.563,0,1,0,1
0.715,0.586,0.293,0,1,0,1
0.227,0.652,0.43,0,1,0,1
1.125,0.637,0.355,0,1,1,1
0.227,0.973,0.242,0,1,1,1
0.043,0.672,0.473,0,1,1,1
0.77,0.934,0.238,0,1,1,1
0.781,0.273,0.285,0,1,1,1
-0.187,0.832,0.535,0,1,1,1
-0.137,0.906,0.578,0,1,1,1
0.109,0.637,0.605,0,1,1,1
0.398,1.094,0.277,0,1,1,1
0.168,0.758,0.609,0,1,1,1
0.023,1.027,0.691,0,1,0,1
0.641,0.375,0.422,0,1,0,1
0.531,0.781,0.559,0,1,0,1
0.359,0.727,0.316,0,1,0,1
0.227,0.844,0.633,0,1,0,1
0.371,0.773,0.551,0,1,0,1
0.496,0.535,0.57,0,1,0,1
0.438,1.008,0.66,0,1,0,1
0.121,0.637,0.578,0,1,0,1
0.254,0.848,0.547,0,1,0,1
0.383,0.719,0.594,0,1,0,1
0.914,0.805,0.688,0,1,0,1
0.5,0.848,0.504,0,1,0,1
0.496,0.703,0.566,0,1,0,1
0.602,0.52,0.398,0,1,0,1
1.109,0.293,0.211,0,1,0,1
0.5,0.742,0.414,0,1,0,1
0.098,1.059,0.492,0,1,0,1
0.461,0.512,0.398,0,1,0,1
1.012,1.059,0.621,0,1,0,1
0.352,0.691,0.414,0,1,0,1
0.777,0.52,0.215,0,1,0,1
0.348,0.328,0.816,0,1,0,1
0.574,0.441,0.531,0,1,0,1
0.516,0.75,0.445,0,1,0,1
0.539,0.609,0.504,0,1,0,1
0.59,0.512,0.305,0,1,0,1
0.816,0.43,0.012,0,1,0,1
1.352,0.871,0.578,0,1,0,1
0.363,0.734,0.441,0,1,0,1
0.512,0.91,0.117,0,1,0,1
0.668,0.27,0.352,0,1,0,1
0.191,0.73,0.523,0,1,0,1
-0.012,0.711,0.473,0,1,0,1
0.137,0.602,0.43,0,1,0,1
0.344,0.758,0.516,0,1,0,1
0.477,0.938,0.371,0,1,0,1
0.531,0.375,0.246,0,1,0,1
0.723,0.652,0.359,0,1,0,1
0.719,0.898,0.309,0,1,0,1
0.098,0.758,0.355,0,1,1,1
0.266,0.719,0.41,0,1,1,1
0.438,0.773,0.406,0,1,1,1
0.656,0.66,0.461,0,1,1,1
0.938,0.832,0.504,0,1,1,1
0.148,0.832,0.27,0,1,1,1
0.914,0.777,0.559,0,1,1,1
0.121,0.73,0.406,0,1,1,1
0.941,0.66,0.566,0,1,1,1
0.113,0.758,0.559,0,1,1,1
0.262,0.652,0.586,0,1,0,1
0.359,0.301,0.742,0,1,0,1
1.051,0.488,0.516,0,1,0,1
1.887,-0.098,0.41,0,1,0,1
1.004,0.477,0.5,0,1,0,1
0.438,0.578,0.418,0,1,0,1
0.09,0.719,0.383,0,1,0,1
1.02,0.223,0.02,0,1,0,1
0.883,0.715,0.629,0,1,0,1
0.465,0.719,0.41,0,1,0,1
0.797,0.438,0.504,0,1,0,1
0.527,0.629,0.434,0,1,0,1
-0.234,0.965,0.707,0,1,0,1
-0.016,0.793,0.602,0,1,0,1
0.215,0.656,0.566,0,1,0,1
0.848,0.434,0.363,0,1,0,1
0.875,0.539,0.426,0,1,0,1
0.371,0.426,0.207,0,1,0,1
0.652,0.605,0.258,0,1,0,1
1.07,0.531,0.48,0,1,0,1
1.52,-0.434,-0.051,0,1,0,1
0.902,-0.012,0.527,0,1,0,1
0.891,0.043,0.547,0,1,0,1
0.645,0.297,0.262,0,1,0,1
0.602,0.527,0.57,0,1,0,1
0.629,0.473,0.488,0,1,0,1
0.859,0.715,0.262,0,1,0,1
1.059,0.531,0.637,0,1,0,1
1.188,0.25,0.348,0,1,0,1
0.969,0.387,0.484,0,1,0,1
-0.078,0.758,0.531,0,1,0,1
0.152,0.77,0.449,0,1,0,1
0.0,0.805,0.676,0,1,0,1
0.086,0.805,0.609,0,1,0,1
-0.062,0.727,0.621,0,1,0,1
0.328,0.438,0.73,0,1,0,1
0.707,0.602,0.559,0,1,0,1
0.5,0.609,0.531,0,1,0,1
0.371,0.762,0.645,0,1,0,1
0.074,0.977,0.844,0,1,0,1
-0.086,0.75,0.664,0,1,1,1
-0.082,0.793,0.586,0,1,1,1
-0.148,0.797,0.652,0,1,1,1
-0.113,0.813,0.59,0,1,1,1
0.281,0.719,0.324,0,1,1,1
0.527,0.621,0.621,0,1,1,1
0.484,0.59,0.859,0,1,1,1
-0.047,1.652,0.699,0,1,1,1
0.418,0.465,0.68,0,1,1,1
0.5,0.656,0.445,0,1,1,1
1.625,0.789,0.516,0,1,0,1
0.594,0.68,0.227,0,1,0,1
0.391,0.637,0.59,0,1,0,1
-0.066,0.715,0.91,0,1,0,1
0.41,0.586,0.637,0,1,0,1
0.25,0.781,0.719,0,1,0,1
0.461,0.91,0.023,0,1,0,1
0.676,0.719,0.285,0,1,0,1
0.313,0.758,0.266,0,1,0,1
0.531,0.586,0.563,0,1,0,1
0.715,0.691,0.316,0,1,1,1
0.758,0.426,0.523,0,1,1,1
0.352,0.652,0.551,0,1,1,1
0.297,0.781,0.441,0,1,1,1
0.809,0.719,0.395,0,1,1,1
0.129,0.867,0.477,0,1,1,1
-0.059,0.594,0.43,0,1,1,1
0.652,0.816,0.781,0,1,1,1
0.305,0.609,0.91,0,1,1,1
0.191,0.805,0.582,0,1,1,1
0.277,0.949,0.535,0,1,0,1
0.363,0.785,0.383,0,1,0,1
0.238,0.922,0.406,0,1,0,1
1.039,0.617,0.52,0,1,0,1
0.77,0.785,0.25,0,1,0,1
0.672,0.383,0.426,0,1,0,1
0.547,0.738,0.406,0,1,0,1
0.457,0.574,0.469,0,1,0,1
0.199,1.086,0.383,0,1,0,1
0.32,0.875,0.52,0,1,0,1
0.027,0.746,0.355,0,1,0,1
0.414,0.863,0.441,0,1,0,1
0.172,1.051,0.895,0,1,0,1
0.195,0.434,0.43,0,1,0,1
0.363,0.668,0.383,0,1,0,1
0.859,0.434,0.828,0,1,0,1
0.879,0.543,0.355,0,1,0,1
1.219,0.59,-0.141,0,1,0,1
0.191,1.133,0.559,0,1,0,1
0.336,0.98,0.52,0,1,0,1
0.566,0.645,0.516,0,1,0,1
1.188,0.594,0.598,0,1,0,1
-0.238,0.496,0.273,0,1,0,1
0.676,0.441,0.602,0,1,0,1
0.656,0.609,0.555,0,1,0,1
0.609,0.672,0.645,0,1,0,1
0.441,0.547,0.363,0,1,0,1
0.652,0.609,0.574,0,1,0,1
0.633,0.707,0.352,0,1,0,1
0.223,0.734,0.633,0,1,0,1
1.09,1.012,0.809,0,1,0,1
0.156,0.863,0.5,0,1,0,1
0.906,0.605,0.691,0,1,0,1
0.465,0.641,0.566,0,1,0,1
-0.48,0.902,0.406,0,1,0,1
0.262,1.004,0.645,0,1,0,1
0.75,0.93,0.316,0,1,0,1
0.309,0.723,0.641,0,1,0,1
0.902,0.828,0.559,0,1,0,1
0.391,0.957,0.48,0,1,0,1
0.117,1.004,0.578,0,1,1,0
-0.184,0.855,0.656,0,1,1,0
-0.141,1.148,0.73,0,1,1,0
-0.113,0.824,0.516,0,1,1,0
-0.465,1.051,0.566,0,1,1,0
-0.211,0.742,0.434,0,1,1,0
-0.027,0.813,0.469,0,1,1,0
-0.215,0.914,0.527,0,1,1,0
-0.098,1.125,0.66,0,1,1,0
-0.344,0.691,0.504,0,1,1,0
-0.156,0.777,0.523,0,1,1,0
-0.23,0.832,0.52,0,1,1,0
-0.145,0.836,0.539,0,1,1,0
-0.215,0.82,0.551,0,1,1,0
-0.215,0.84,0.535,0,1,1,0
-0.039,0.715,0.594,0,1,1,0
-0.113,0.844,0.527,0,1,1,0
-0.137,0.828,0.535,0,1,1,0
-0.133,0.848,0.539,0,1,1,0
-0.57,0.684,0.504,0,1,1,0
0.035,0.805,0.473,0,1,0,0
-0.078,0.902,0.496,0,1,0,0
-0.059,0.852,0.504,0,1,0,0
-0.125,0.793,0.563,0,1,0,0
-0.289,0.797,0.527,0,1,0,0
-0.402,0.879,0.488,0,1,0,0
-0.352,0.855,0.453,0,1,0,0
-0.379,0.809,0.457,0,1,0,0
-0.355,0.875,0.375,0,1,0,0
-0.402,0.828,0.43,0,1,0,0
-0.348,0.824,0.5,0,1,0,0
-0.34,0.766,0.574,0,1,0,0
-0.352,0.793,0.531,0,1,0,0
-0.352,0.805,0.504,0,1,0,0
-0.398,0.758,0.508,0,1,0,0
-0.371,0.805,0.492,0,1,0,0
-0.398,0.809,0.473,0,1,0,0
-0.363,0.809,0.477,0,1,0,0
-0.371,0.82,0.473,0,1,0,0
-0.387,0.801,0.477,0,1,0,0
-0.414,0.813,0.473,0,1,0,0
-0.422,0.797,0.469,0,1,0,0
-0.379,0.805,0.484,0,1,0,0
-0.375,0.781,0.398,0,1,0,0
-0.406,0.836,0.434,0,1,0,0
-0.414,0.828,0.43,0,1,0,0
-0.422,0.824,0.418,0,1,0,0
-0.422,0.816,0.426,0,1,0,0
-0.418,0.809,0.422,0,1,0,0
-0.406,0.82,0.434,0,1,0,0
-0.406,0.828,0.43,0,1,0,0
-0.418,0.824,0.438,0,1,0,0
-0.34,0.836,0.484,0,1,0,0
-0.355,0.824,0.488,0,1,0,0
-0.363,0.82,0.48,0,1,0,0
-0.406,0.809,0.484,0,1,0,0
-0.473,0.68,0.59,0,1,0,0
-0.289,0.77,0.531,0,1,0,0
-0.277,0.824,0.496,0,1,0,0
-0.305,0.828,0.488,0,1,0,0
-0.285,0.816,0.535,0,1,0,0
-0.312,0.797,0.527,0,1,0,0
-0.285,0.797,0.535,0,1,0,0
-0.32,0.781,0.551,0,1,0,0
-0.309,0.797,0.52,0,1,0,0
-0.312,0.809,0.539,0,1,0,0
-0.312,0.793,0.539,0,1,0,0
-0.328,0.805,0.539,0,1,0,0
-0.312,0.805,0.539,0,1,0,0
-0.316,0.797,0.535,0,1,0,0
-0.305,0.809,0.504,0,1,0,0
-0.305,0.801,0.527,0,1,0,0
-0.332,0.738,0.578,0,1,0,0
-0.246,0.859,0.492,0,1,0,0
-0.246,0.844,0.48,0,1,0,0
-0.27,0.848,0.484,0,1,0,0
-0.258,0.84,0.48,0,1,0,0
-0.27,0.84,0.488,0,1,0,0
-0.266,0.855,0.473,0,1,0,0
-0.258,0.848,0.488,0,1,0,0
-0.258,0.848,0.477,0,1,0,0
-0.262,0.863,0.484,0,1,0,0
-0.258,0.84,0.477,0,1,0,0
-0.27,0.84,0.477,0,1,0,0
-0.254,0.852,0.488,0,1,0,0
-0.254,0.852,0.473,0,1,0,0
-0.27,0.855,0.484,0,1,0,0
-0.246,0.852,0.496,0,1,0,0
-0.266,0.848,0.48,0,1,0,0
-0.262,0.848,0.484,0,1,0,0
-0.258,0.855,0.492,0,1,0,0
-0.25,0.848,0.5,0,1,0,0
-0.234,0.867,0.512,0,1,0,0
-0.266,0.762,0.563,0,1,0,0
-0.402,0.758,0.539,0,1,0,0
-0.387,0.801,0.508,0,1,0,0
-0.258,0.852,0.496,0,1,0,0
-0.316,0.82,0.516,0,1,0,0
-0.316,0.824,0.508,0,1,0,0
-0.309,0.809,0.508,0,1,0,0
-0.309,0.82,0.504,0,1,1,0
-0.316,0.801,0.504,0,1,1,0
-0.32,0.816,0.5,0,1,1,0
-0.309,0.805,0.508,0,1,1,0
-0.316,0.809,0.504,0,1,1,0
-0.297,0.824,0.504,0,1,1,0
-0.305,0.828,0.504,0,1,1,0
-0.305,0.828,0.5,0,1,1,0
-0.312,0.816,0.496,0,1,1,0
-0.285,0.82,0.488,0,1,1,0
-0.18,0.859,0.496,0,1,0,0
-0.176,0.844,0.504,0,1,0,0
-0.109,0.879,0.5,0,1,0,0
-0.078,0.844,0.512,0,1,0,0
-0.117,0.855,0.531,0,1,0,0
-0.094,0.836,0.527,0,1,0,0
-0.105,0.84,0.535,0,1,0,0
-0.105,0.852,0.543,0,1,0,0
-0.094,0.836,0.535,0,1,0,0
-0.105,0.84,0.539,0,1,0,0
-0.098,0.844,0.555,0,1,0,0
-0.121,0.828,0.547,0,1,0,0
-0.105,0.848,0.539,0,1,0,0
-0.094,0.844,0.543,0,1,0,0
-0.078,0.832,0.547,0,1,0,0
-0.102,0.836,0.551,0,1,0,0
-0.113,0.828,0.543,0,1,0,0
-0.109,0.844,0.547,0,1,0,0
-0.102,0.828,0.543,0,1,0,0
-0.102,0.824,0.539,0,1,0,0
-0.117,0.848,0.551,0,1,0,0
-0.105,0.828,0.551,0,1,0,0
-0.098,0.84,0.551,0,1,0,0
-0.109,0.832,0.547,0,1,0,0
-0.105,0.828,0.539,0,1,0,0
-0.094,0.844,0.555,0,1,0,0
-0.109,0.832,0.543,0,1,0,0
-0.105,0.832,0.539,0,1,0,0
-0.109,0.84,0.551,0,1,0,0
-0.109,0.824,0.539,0,1,0,0
-0.102,0.852,0.555,0,1,0,0
-0.098,0.836,0.555,0,1,0,0
-0.102,0.828,0.547,0,1,0,0
-0.094,0.828,0.555,0,1,0,0
-0.105,0.84,0.555,0,1,0,0
-0.105,0.848,0.551,0,1,0,0
-0.105,0.844,0.543,0,1,0,0
-0.105,0.824,0.543,0,1,0,0
-0.117,0.828,0.543,0,1,0,0
-0.129,0.816,0.539,0,1,0,0
-0.117,0.852,0.535,0,1,0,0
-0.125,0.844,0.543,0,1,0,0
-0.141,0.832,0.539,0,1,0,0
-0.141,0.836,0.535,0,1,0,0
-0.148,0.832,0.531,0,1,0,0
-0.152,0.832,0.539,0,1,0,0
-0.156,0.836,0.539,0,1,0,0
-0.164,0.828,0.539,0,1,0,0
-0.16,0.828,0.523,0,1,0,0
-0.16,0.832,0.527,0,1,0,0
-0.164,0.852,0.523,0,1,0,0
-0.137,0.813,0.523,0,1,0,0
-0.012,0.816,0.57,0,1,0,0
-0.043,0.941,0.504,0,1,0,0
-0.367,0.793,0.5,0,1,0,0
-0.367,0.828,0.477,0,1,0,0
-0.363,0.82,0.488,0,1,0,0
-0.367,0.824,0.473,0,1,0,0
-0.383,0.734,0.516,0,1,0,0
-0.391,0.723,0.609,0,1,0,0
-0.367,0.766,0.566,0,0,1,0
-0.371,0.75,0.566,0,0,1,0
-0.387,0.762,0.555,0,0,1,0
-0.344,0.793,0.52,0,0,1,0
-0.23,0.785,0.504,0,0,1,0
-0.332,0.832,0.496,0,0,1,0
-0.332,0.813,0.5,0,0,1,0
0.012,0.684,0.523,0,0,1,0
0.016,0.785,0.648,0,0,1,0
0.074,0.945,0.777,0,0,1,0
0.031,0.91,0.609,0,0,1,0
0.023,0.945,0.664,0,0,1,0
-0.102,0.883,0.648,0,0,1,0
-0.004,1.023,0.68,0,0,1,0
-0.168,0.547,0.371,0,0,1,0
0.047,0.383,0.227,0,0,1,0
0.188,1.188,0.699,0,0,1,0
0.109,1.059,0.711,0,0,1,0
0.211,0.797,0.547,0,0,1,0
0.063,0.555,0.383,0,0,1,0
-0.109,0.75,0.441,0,1,1,0
-0.27,0.777,0.555,0,1,1,0
-0.199,0.871,0.551,0,1,1,0
0.688,0.941,0.469,0,1,1,0
0.039,0.828,0.563,0,1,1,0
-0.375,1.152,0.742,0,1,1,0
-0.129,0.406,0.324,0,1,1,0
0.047,1.16,0.488,0,1,1,0
-0.156,0.898,0.547,0,1,1,0
-0.234,0.633,0.449,0,1,1,0
-0.414,0.754,0.449,0,1,1,0
-0.449,0.742,0.469,0,1,1,0
-0.453,0.746,0.473,0,1,1,0
0.109,0.434,-0.082,0,1,1,0
-0.031,0.762,0.52,0,1,1,0
-0.09,0.66,0.43,0,1,1,0
-0.137,1.027,0.613,0,1,1,0
-0.16,0.832,0.418,0,1,1,0
-0.297,0.59,0.316,0,1,1,0
-0.316,0.813,0.406,0,1,1,0
-0.363,0.801,0.473,0,1,1,0
-0.363,0.809,0.496,0,1,1,0
-0.348,0.801,0.492,0,1,1,0
-0.34,0.813,0.496,0,1,1,0
-0.375,0.816,0.469,0,1,1,0
-0.367,0.824,0.469,0,1,1,0
-0.371,0.82,0.473,0,1,1,0
-0.383,0.824,0.465,0,1,1,0
-0.148,0.809,0.523,0,1,1,0
0.063,0.844,0.496,0,1,1,0
-0.051,0.793,0.605,0,1,0,0
-0.387,0.676,0.363,0,1,0,0
-0.336,0.781,0.539,0,1,0,0
-0.309,0.801,0.551,0,1,0,0
-0.297,0.813,0.551,0,1,0,0
-0.199,1.039,0.469,0,1,0,0
-0.277,0.73,0.605,0,1,0,0
-0.328,0.754,0.57,0,1,0,0
-0.289,0.75,0.594,0,1,0,0
-0.336,0.723,0.605,0,1,0,0
-0.285,0.77,0.59,0,1,0,0
-0.32,0.75,0.594,0,1,0,0
-0.32,0.707,0.613,0,1,0,0
-0.312,0.742,0.598,0,1,0,0
-0.27,0.738,0.59,0,1,0,0
-0.324,0.715,0.617,0,1,0,0
-0.305,0.746,0.586,0,1,0,0
-0.336,0.711,0.625,0,1,0,0
-0.324,0.727,0.605,0,1,0,0
-0.27,0.754,0.574,0,1,0,0
-0.316,0.746,0.598,0,1,0,0
-0.289,0.762,0.578,0,1,0,0
-0.293,0.738,0.613,0,1,0,0
-0.328,0.723,0.613,0,1,0,0
-0.305,0.773,0.574,0,1,0,0
-0.301,0.75,0.586,0,1,0,0
-0.332,0.719,0.605,0,1,0,0
-0.301,0.758,0.566,0,1,0,0
-0.293,0.746,0.594,0,1,0,0
-0.324,0.754,0.582,0,1,0,0
-0.285,0.766,0.59,0,1,0,0
-0.336,0.734,0.586,0,1,0,0
-0.309,0.781,0.57,0,1,0,0
-0.363,0.738,0.574,0,1,0,0
-0.336,0.754,0.566,0,1,0,0
-0.312,0.781,0.559,0,1,0,0
-0.301,0.773,0.563,0,1,0,0
-0.336,0.746,0.57,0,1,0,0
-0.285,0.746,0.566,0,1,0,0
-0.348,0.734,0.578,0,1,0,0
-0.309,0.785,0.559,0,1,0,0
-0.32,0.758,0.563,0,1,0,0
-0.332,0.719,0.582,0,1,0,0
-0.328,0.871,0.473,0,1,0,0
-0.414,0.789,0.484,0,1,0,0
-0.414,0.797,0.504,0,1,0,0
-0.375,0.762,0.5,0,1,0,0
-0.453,0.797,0.504,0,1,0,0
-0.375,0.758,0.504,0,1,0,0
-0.461,0.777,0.488,0,1,0,0
-0.398,0.789,0.457,0,1,0,0
-0.402,0.793,0.426,0,1,0,0
-0.469,0.805,0.418,0,1,0,0
-0.383,0.801,0.43,0,1,0,0
-0.48,0.816,0.445,0,1,0,0
-0.379,0.797,0.438,0,1,0,0
-0.352,0.883,0.438,0,1,0,0
-0.312,0.758,0.531,0,1,0,0
-0.305,0.805,0.566,0,1,0,0
-0.422,0.762,0.508,0,1,0,0
-0.324,0.82,0.539,0,1,0,0
-0.402,0.727,0.52,0,1,0,0
-0.348,0.797,0.535,0,1,0,0
-0.391,0.773,0.547,0,1,0,0
-0.383,0.746,0.496,0,1,0,0
-0.32,0.781,0.566,0,1,0,0
-0.289,0.777,0.574,0,1,0,0
-0.285,0.762,0.57,0,1,0,0
-0.266,0.762,0.598,0,1,0,0
-0.305,0.715,0.621,0,1,0,0
-0.297,0.73,0.621,0,1,0,0
-0.312,0.695,0.625,0,1,0,0
-0.297,0.75,0.602,0,1,0,0
-0.281,0.758,0.594,0,1,0,0
-0.305,0.711,0.629,0,1,0,0
-0.273,0.754,0.598,0,1,0,0
-0.273,0.746,0.598,0,1,0,0
-0.289,0.742,0.605,0,1,0,0
-0.277,0.758,0.594,0,1,0,0
-0.297,0.715,0.629,0,1,0,0
-0.289,0.77,0.586,0,1,0,0
-0.285,0.75,0.594,0,1,0,0
-0.312,0.703,0.621,0,1,0,0
-0.262,0.758,0.578,0,1,0,0
-0.324,0.707,0.617,0,1,0,0
-0.293,0.762,0.586,0,1,0,0
-0.324,0.695,0.617,0,1,0,0
-0.293,0.766,0.574,0,1,0,0
-0.289,0.754,0.582,0,1,0,0
-0.332,0.719,0.602,0,1,0,0
-0.297,0.758,0.594,0,1,0,0
-0.305,0.754,0.594,0,1,0,0
-0.289,0.758,0.582,0,1,0,0
-0.316,0.715,0.602,0,1,0,0
-0.371,0.73,0.563,0,1,0,0
-0.34,0.844,0.469,0,1,0,0
-0.152,0.918,0.496,0,1,0,0
-0.336,0.793,0.531,0,1,0,0
-0.32,0.777,0.512,0,1,0,0
-0.344,0.789,0.52,0,1,0,0
-0.312,0.797,0.531,0,1,0,0
-0.422,0.785,0.555,0,1,0,0
-0.371,0.832,0.422,0,1,0,0
-0.449,0.801,0.473,0,1,0,0
-0.355,0.75,0.535,0,1,0,0
-0.328,0.816,0.551,0,1,0,0
-0.34,0.801,0.422,0,1,0,0
-0.344,0.707,0.621,0,1,0,0
-0.316,0.773,0.555,0,1,0,0
-0.305,0.789,0.555,0,1,0,0
-0.301,0.773,0.57,0,1,1,0
-0.328,0.766,0.574,0,1,1,0
-0.324,0.754,0.57,0,1,1,0
-0.32,0.758,0.574,0,1,1,0
-0.309,0.754,0.578,0,1,1,0
-0.355,0.707,0.598,0,1,1,0
-0.316,0.773,0.57,0,1,1,0
-0.328,0.75,0.574,0,1,1,0
-0.344,0.75,0.574,0,1,1,0
-0.367,0.801,0.527,0,1,1,0
-0.352,0.82,0.5,0,1,0,0
-0.437,0.742,0.43,0,1,0,0
-0.457,0.797,0.492,0,1,0,0
0.184,0.719,0.461,0,1,0,0
0.59,0.637,0.461,0,1,0,0
0.32,0.883,0.496,0,1,0,0
0.484,0.738,0.516,0,1,0,0
0.277,0.77,0.492,0,1,0,0
-0.066,0.645,0.48,0,1,0,0
-0.332,0.809,0.492,0,1,0,0
-0.418,0.77,0.48,0,1,0,0
-0.398,0.801,0.43,0,1,0,0
-0.434,0.836,0.445,0,1,0,0
-0.457,0.809,0.445,0,1,0,0
-0.367,0.824,0.395,0,1,0,0
-0.375,0.852,0.395,0,1,0,0
-0.402,0.809,0.41,0,1,0,0
-0.371,0.848,0.434,0,1,0,0
-0.262,0.902,0.43,0,1,0,0
-0.324,0.797,0.512,0,1,0,0
-0.312,0.82,0.5,0,1,0,0
-0.359,0.801,0.496,0,1,0,0
-0.316,0.797,0.477,0,1,0,0
-0.352,0.797,0.496,0,1,0,0
-0.355,0.797,0.477,0,1,0,0
-0.371,0.82,0.5,0,1,0,0
-0.297,0.824,0.496,0,1,0,0
-0.43,0.785,0.465,0,1,0,0
-0.332,0.867,0.449,0,1,0,0
-0.285,0.816,0.523,0,1,0,0
-0.34,0.805,0.516,0,1,0,0
-0.336,0.766,0.492,0,1,0,0
-0.277,0.84,0.496,0,1,0,0
-0.262,0.844,0.594,0,1,0,0
-0.262,0.805,0.559,0,1,0,0
-0.246,0.797,0.551,0,1,0,0
-0.234,0.84,0.535,0,1,0,0
-0.215,0.832,0.539,0,1,0,0
-0.242,0.82,0.504,0,1,0,0
-0.332,0.781,0.547,0,1,0,0
-0.359,0.762,0.559,0,1,0,0
-0.352,0.746,0.566,0,1,0,0
-0.328,0.738,0.578,0,1,0,0
-0.355,0.723,0.566,0,1,0,0
-0.332,0.773,0.574,0,1,0,0
-0.383,0.82,0.48,0,1,0,0
-0.445,0.785,0.5,0,1,0,0
-0.398,0.75,0.473,0,1,0,0
-0.352,0.801,0.504,0,1,0,0
-0.445,0.75,0.477,0,1,0,0
-0.367,0.824,0.516,0,1,0,0
-0.371,0.75,0.465,0,1,0,0
-0.379,0.813,0.508,0,1,0,0
-0.344,0.777,0.484,0,1,0,0
-0.441,0.758,0.465,0,1,0,0
-0.395,0.805,0.508,0,1,0,0
-0.363,0.766,0.48,0,1,0,0
-0.363,0.805,0.5,0,1,0,0
-0.34,0.801,0.441,0,1,0,0
-0.32,0.809,0.504,0,1,0,0
-0.344,0.773,0.457,0,1,0,0
-0.336,0.797,0.512,0,1,0,0
-0.336,0.758,0.469,0,1,0,0
-0.379,0.809,0.508,0,1,0,0
-0.383,0.762,0.449,0,1,0,0
-0.332,0.793,0.504,0,1,0,0
-0.41,0.805,0.5,0,1,0,0
-0.359,0.754,0.461,0,1,0,0
-0.336,0.797,0.504,0,1,0,0
-0.332,0.793,0.52,0,1,0,0
-0.383,0.82,0.504,0,1,0,0
-0.371,0.801,0.504,0,1,0,0
-0.402,0.801,0.488,0,1,0,0
-0.332,0.762,0.469,0,1,0,0
-0.332,0.809,0.527,0,1,0,0
-0.379,0.906,0.469,0,1,0,0
-0.352,0.766,0.477,0,1,0,0
-0.371,0.816,0.496,0,1,0,0
-0.418,0.773,0.465,0,1,0,0
-0.371,0.809,0.477,0,1,0,0
-0.383,0.785,0.469,0,1,0,0
-0.371,0.762,0.453,0,1,0,0
-0.363,0.805,0.484,0,1,0,0
-0.402,0.809,0.496,0,1,0,0
-0.391,0.77,0.457,0,1,0,0
-0.375,0.73,0.465,0,1,0,0
-0.332,0.809,0.5,0,1,0,0
-0.355,0.766,0.484,0,1,0,0
-0.332,0.813,0.488,0,1,0,0
-0.355,0.828,0.5,0,1,0,0
-0.359,0.793,0.477,0,1,0,0
-0.367,0.813,0.492,0,1,0,0
-0.34,0.828,0.504,0,1,0,0
-0.406,0.797,0.496,0,1,0,0
-0.395,0.781,0.477,0,1,0,0
-0.344,0.785,0.484,0,1,0,0
-0.352,0.813,0.496,0,1,0,0
-0.418,0.805,0.5,0,1,0,0
-0.363,0.754,0.473,0,1,0,0
-0.34,0.793,0.484,0,1,0,0
-0.379,0.809,0.582,0,1,0,0
-0.336,0.754,0.582,0,1,0,0
-0.34,0.727,0.578,0,1,0,0
-0.363,0.688,0.609,0,1,0,0
-0.328,0.758,0.59,0,1,0,0
-0.312,0.738,0.586,0,1,0,0
-0.355,0.676,0.609,0,1,0,0
-0.312,0.781,0.57,0,1,0,0
-0.293,0.738,0.594,0,1,0,0
-0.332,0.715,0.605,0,1,0,0
-0.27,0.77,0.574,0,1,1,0
-0.285,0.723,0.609,0,1,1,0
-0.297,0.758,0.578,0,1,1,0
-0.316,0.906,0.465,0,1,1,0
-0.383,0.781,0.504,0,1,1,0
-0.348,0.785,0.496,0,1,1,0
-0.316,0.766,0.504,0,1,1,0
-0.187,0.813,0.465,0,1,1,0
0.344,0.754,0.613,0,1,1,0
0.375,0.801,0.68,0,1,1,0
-0.316,0.859,0.516,0,1,0,0
-0.25,0.813,0.52,0,1,0,0
